Time: 20170312-032630  Ask: 1109.00000  Vol: 0.769  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033344  Ask: 1108.98000  Vol: 8.335  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033351  Ask: 1108.97900  Vol: 2.579  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033400  Ask: 1108.97900  Vol: 0.600  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-032630  Ask: 1109.00000  Vol: 0.769  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033426  Ask: 1108.97600  Vol: 1.326  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033439  Ask: 1108.99000  Vol: 9.569  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033448  Ask: 1108.98700  Vol: 1.319  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033459  Ask: 1108.97000  Vol: 10.186  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033506  Ask: 1108.96900  Vol: 1.323  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033523  Ask: 1108.95900  Vol: 3.315  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033527  Ask: 1108.95800  Vol: 1.332  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033545  Ask: 1108.95600  Vol: 1.333  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033556  Ask: 1108.95400  Vol: 1.339  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033603  Ask: 1108.95900  Vol: 3.339  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033615  Ask: 1108.95700  Vol: 1.339  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033630  Ask: 1108.95500  Vol: 1.257  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033639  Ask: 1108.95400  Vol: 1.339  Time: 20170312-033243  Bid: 1108.95000  Vol: 0.500
Time: 20170312-033641  Ask: 1108.95900  Vol: 1.339  Time: 20170312-033647  Bid: 1108.95000  Vol: 0.135
Time: 20170312-033657  Ask: 1108.95700  Vol: 1.337  Time: 20170312-033647  Bid: 1108.95000  Vol: 0.135
Time: 20170312-033710  Ask: 1108.95900  Vol: 1.335  Time: 20170312-033647  Bid: 1108.95000  Vol: 0.135
Time: 20170312-033724  Ask: 1108.95600  Vol: 1.332  Time: 20170312-033647  Bid: 1108.95000  Vol: 0.135
Time: 20170312-033736  Ask: 1108.95400  Vol: 2.613  Time: 20170312-033647  Bid: 1108.95000  Vol: 0.135
Time: 20170312-033745  Ask: 1108.95300  Vol: 1.282  Time: 20170312-033647  Bid: 1108.95000  Vol: 0.135
Time: 20170312-033758  Ask: 1108.95100  Vol: 11.598  Time: 20170312-033647  Bid: 1108.95000  Vol: 0.135
Time: 20170312-033809  Ask: 1108.95400  Vol: 1.282  Time: 20170312-033647  Bid: 1108.95000  Vol: 0.135
Time: 20170312-033819  Ask: 1108.95300  Vol: 2.999  Time: 20170312-033251  Bid: 1107.45000  Vol: 0.404
Time: 20170312-033829  Ask: 1108.93800  Vol: 1.337  Time: 20170312-033829  Bid: 1107.45000  Vol: 1.560
Time: 20170312-033840  Ask: 1108.92900  Vol: 1.284  Time: 20170312-033838  Bid: 1107.45000  Vol: 0.404
Time: 20170312-033850  Ask: 1107.45000  Vol: 0.017  Time: 20170312-032925  Bid: 1107.07000  Vol: 0.017
Time: 20170312-033900  Ask: 1107.07000  Vol: 0.001  Time: 20170312-033827  Bid: 1106.95000  Vol: 0.017
Time: 20170312-033915  Ask: 1108.89900  Vol: 7.077  Time: 20170312-033913  Bid: 1107.52700  Vol: 0.017
Time: 20170312-033924  Ask: 1108.88800  Vol: 1.337  Time: 20170312-033913  Bid: 1107.52700  Vol: 0.017
Time: 20170312-033936  Ask: 1108.87800  Vol: 1.279  Time: 20170312-033913  Bid: 1107.52700  Vol: 0.017
